DATE,vwretd,vwretx,ewretd,ewretx,sprtrn,spindx,totval,totcnt,usdval,usdcnt
19251231,,,,,,12.46,27487487.20,503,,
19260130,0.000561,-0.001395,0.023174,0.021395,0.022472,12.74,27624240.80,506,27412916.20,496
19260227,-0.033046,-0.036587,-0.053510,-0.055547,-0.043956,12.18,26752064.10,514,27600952.10,500
19260331,-0.064002,-0.070021,-0.096824,-0.101404,-0.059113,11.46,25083173.40,519,26683758.10,507
19260430,0.037029,0.034043,0.032975,0.030156,0.022688,11.72,25886743.80,521,24920555.60,513
19260528,0.012095,0.008585,0.001035,-0.001752,0.007679,11.81,26187807.90,525,25742578.10,515
19260630,0.053664,0.046189,0.050487,0.044543,0.043184,12.32,27537177.20,526,26092831.00,520
19260731,0.031411,0.029224,0.013051,0.010819,0.045455,12.88,28009656.50,520,27049400.90,510
19260831,0.028647,0.025358,0.031002,0.028997,0.017081,13.10,29042482.90,532,27925440.30,516
19260930,0.005787,0.000030,-0.006499,-0.011239,0.022901,13.40,28919740.60,529,28889963.10,527
19261030,-0.028996,-0.031069,-0.034630,-0.036784,-0.031343,12.98,28100520.50,536,28766034.50,525
19261130,0.028554,0.022979,0.024776,0.022222,0.022342,13.27,28900725.00,535,27853592.20,530
19261231,0.029211,0.021422,0.025516,0.019067,0.016579,13.49,30273387.20,540,28886334.00,533
19270131,0.002416,0.000053,0.012556,0.010122,-0.020756,13.21,30457880.90,544,30266794.40,536
19270228,0.045370,0.041175,0.055748,0.053372,0.047691,13.84,31953471.30,546,30431359.70,538
19270331,0.003756,-0.002242,-0.019290,-0.024180,0.006503,13.93,31914640.10,548,31819948.20,541
19270430,0.007225,0.005134,0.007494,0.005305,0.017229,14.17,32173935.30,550,31791256.60,542
19270531,0.057773,0.053623,0.062691,0.059557,0.052223,14.91,34245736.10,555,32069194.80,545
19270630,-0.021087,-0.027406,-0.019708,-0.025178,-0.009390,14.77,33526101.20,564,34204273.80,551
19270730,0.075279,0.072869,0.058080,0.055686,0.064997,15.73,35804068.40,559,33356951.10,554
19270831,0.022490,0.018438,0.004247,0.002092,0.044501,16.43,36645466.70,563,35541619.20,551
19270930,0.049924,0.045003,0.032308,0.027563,0.043214,17.14,39953116.60,578,36568812.40,559
19271031,-0.040770,-0.042594,-0.038529,-0.040343,-0.053092,16.23,38150716.10,581,39709539.90,572
19271130,0.068453,0.063299,0.097758,0.095375,0.067776,17.33,40447439.40,583,37848373.70,574
19271231,0.023782,0.018206,0.029677,0.024485,0.019042,17.66,41806899.30,588,40272832.20,579
19280131,-0.003340,-0.005101,0.032441,0.030642,-0.005096,17.57,41155932.80,593,40895657.40,582
19280229,-0.014478,-0.018119,-0.022508,-0.024489,-0.017644,17.26,40298678.60,589,40787075.40,584
19280331,0.090478,0.085582,0.071583,0.067601,0.108343,19.13,43946023.20,587,40067043.90,580
19280430,0.043846,0.042082,0.087466,0.085762,0.032410,19.75,45761043.50,588,43743364.20,580
19280531,0.017690,0.013950,0.037591,0.035411,0.012658,20.00,46689799.90,597,45704880.50,586
19280630,-0.045245,-0.050289,-0.069074,-0.072892,-0.040500,19.19,44600923.60,592,46410369.60,587
19280731,0.009400,0.007626,0.003047,0.001090,0.012507,19.43,45217671.80,601,44527037.20,588
19280831,0.070206,0.066186,0.058396,0.056325,0.074112,20.87,48489919.60,605,45199679.60,598
19280929,0.031498,0.028040,0.049244,0.046110,0.023958,21.37,50127369.20,612,48254739.60,602
19281031,0.019228,0.017650,0.017469,0.015759,0.014506,21.68,51252490.70,617,49894470.30,607
19281130,0.121500,0.116383,0.115203,0.112897,0.119926,24.28,57564519.20,625,51155984.90,612
19281231,0.005557,0.001348,-0.005552,-0.009705,0.002883,24.35,59829707.90,630,57315574.00,617
19290131,0.053935,0.052346,0.033526,0.030825,0.057084,25.74,63751694.90,637,59630158.40,621
19290228,-0.000446,-0.003386,0.006487,0.004749,-0.005828,25.59,62941161.00,642,63429030.10,629
19290328,-0.007808,-0.011795,-0.032105,-0.035490,-0.002345,25.53,62898768.00,643,62706827.80,634
19290430,0.017179,0.015795,0.014024,0.012074,0.016060,25.94,65326754.10,664,62697288.00,641
19290531,-0.059923,-0.063970,-0.091046,-0.093123,-0.042791,24.83,62300380.60,672,64994343.60,654
19290629,0.101573,0.098075,0.073428,0.069791,0.112364,27.62,69380855.40,678,62245727.30,667
19290731,0.045958,0.044149,0.018561,0.016317,0.045619,28.88,72706424.40,692,68940596.00,670
19290830,0.085343,0.081953,0.028368,0.026536,0.097992,31.71,80134353.80,698,72311128.10,681
19290930,-0.050455,-0.053236,-0.043730,-0.047047,-0.048880,30.16,76152615.40,710,79339540.40,691
19291031,-0.196684,-0.198513,-0.212145,-0.214257,-0.199271,24.15,61913687.00,695,75182027.90,680
19291127,-0.123812,-0.127992,-0.122533,-0.124738,-0.133747,20.92,54017414.90,714,61290884.90,685
19291231,0.016390,0.010773,-0.025598,-0.032559,0.025335,21.45,56455416.70,720,53788989.40,706
19300131,0.058407,0.055806,0.109826,0.106711,0.062471,22.79,60429023.80,728,56415086.20,717
19300228,0.028242,0.024348,0.033599,0.031386,0.021501,23.28,61898780.90,727,60372980.80,722
19300331,0.074631,0.070571,0.103754,0.099161,0.079897,25.14,66833297.80,739,61767854.20,723
19300430,-0.020541,-0.022460,-0.041600,-0.044109,-0.009547,24.90,65542319.10,745,66460779.80,731
19300529,-0.014010,-0.017611,-0.037227,-0.039500,-0.016466,24.49,65184314.10,745,65370659.90,739
19300630,-0.159980,-0.164259,-0.188159,-0.192911,-0.164557,20.46,54435394.10,730,64478754.00,719
19300731,0.041964,0.039529,0.037631,0.034183,0.036657,21.21,57849321.20,740,54409532.60,723
19300829,0.003663,-0.000581,-0.017319,-0.019815,0.007544,21.37,58228874.70,737,57605096.00,732
19300930,-0.124805,-0.129438,-0.150475,-0.155131,-0.130089,18.59,50299775.60,732,57629259.60,725
19301031,-0.086579,-0.089129,-0.096057,-0.098855,-0.088757,16.94,46291111.10,739,50172735.80,724
19301129,-0.028057,-0.031917,-0.024128,-0.026629,-0.021842,16.57,45053815.70,730,46214066.30,726
19301231,-0.077739,-0.084436,-0.136846,-0.143334,-0.074231,15.34,41641850.90,736,44889659.80,722
19310131,0.063780,0.061058,0.141091,0.137449,0.048892,16.09,44233807.20,732,41594577.70,726
19310228,0.109695,0.104770,0.156753,0.154390,0.114357,17.93,48937324.80,738,44202733.50,727
19310331,-0.062866,-0.067999,-0.061871,-0.066748,-0.069158,16.69,45502731.00,733,48525478.50,728
19310430,-0.100219,-0.102367,-0.150870,-0.153277,-0.095866,15.09,40867246.90,731,45324300.40,722
19310529,-0.133836,-0.138385,-0.140379,-0.142603,-0.137177,13.02,35352945.50,735,40844756.10,724
19310630,0.140340,0.133177,0.182170,0.176393,0.139017,14.83,40049272.80,731,35307946.90,725
19310731,-0.066438,-0.069027,-0.070214,-0.072811,-0.074174,13.73,37260591.60,729,39996463.60,723
19310831,0.003078,-0.001547,-0.018724,-0.020714,0.009468,13.86,37096785.80,724,37090640.40,718
19310930,-0.291731,-0.296941,-0.312753,-0.317049,-0.299423,9.71,25722595.50,722,36379694.10,710
19311031,0.081509,0.078213,0.105333,0.102430,0.084449,10.53,27740364.10,726,25632028.20,711
19311130,-0.088402,-0.094908,-0.088216,-0.090590,-0.097816,9.50,25120457.80,729,27678912.20,719
19311231,-0.134971,-0.143493,-0.187239,-0.193058,-0.145263,8.12,21544308.10,722,24991440.40,713
19320130,-0.010534,-0.012963,0.085920,0.083540,-0.028325,7.89,21345663.40,728,21526568.80,718
19320229,0.057663,0.050590,0.022732,0.020419,0.050697,8.29,22389672.80,726,21301516.00,722
19320331,-0.110599,-0.117978,-0.119564,-0.123820,-0.118215,7.31,19826566.00,725,22351964.90,718
19320430,-0.179417,-0.182032,-0.181056,-0.185078,-0.202462,5.83,16156819.60,710,19750040.80,709
19320531,-0.206198,-0.212804,-0.202303,-0.205554,-0.233276,4.47,12678021.10,711,16090276.40,702
19320630,-0.004289,-0.015854,0.041277,0.034993,-0.008949,4.43,12392613.40,706,12654133.30,699
19320730,0.340643,0.338162,0.433499,0.431223,0.376975,6.10,16579630.00,715,12353198.20,704
19320831,0.371388,0.365313,0.668097,0.666336,0.375410,8.39,22672420.00,712,16576784.80,710
19320930,-0.028649,-0.034609,-0.059442,-0.062659,-0.036949,8.08,21886062.90,712,22648760.00,707
19321031,-0.132553,-0.134024,-0.164792,-0.165994,-0.138614,6.96,18889026.80,709,21809281.40,708
19321130,-0.058260,-0.063512,-0.073874,-0.076152,-0.058908,6.55,17697718.20,708,18824081.30,704
19321231,0.045227,0.036537,-0.036622,-0.040521,0.051908,6.89,18339302.20,705,17658237.10,700
19330131,0.009813,0.007889,0.035883,0.034374,0.007257,6.94,18536591.60,708,18333864.30,703
19330228,-0.153204,-0.158071,-0.155443,-0.158012,-0.184438,5.66,15600182.90,705,18534273.60,704
19330331,0.033105,0.025030,0.100121,0.096611,0.033569,5.85,15813731.90,698,15429864.00,694
19330429,0.394143,0.392133,0.518249,0.517056,0.422222,8.32,22159068.10,698,15788144.80,691
19330531,0.213261,0.209702,0.605986,0.604946,0.158654,9.64,26825922.20,700,22135288.70,692
19330630,0.133364,0.128762,0.226430,0.224251,0.131743,10.91,30299248.30,697,26746346.60,690
19330731,-0.096341,-0.097262,-0.092417,-0.093121,-0.087993,9.95,27399882.40,698,30284033.10,694
19330831,0.121285,0.118881,0.114552,0.113708,0.114573,11.09,30684781.40,695,27348443.20,690
19330930,-0.105836,-0.109931,-0.150009,-0.152052,-0.113616,9.83,27231512.90,702,30567105.10,692
19331031,-0.083650,-0.085047,-0.107887,-0.108950,-0.088505,8.96,24950664.70,704,27220087.90,700
19331129,0.099896,0.094806,0.065094,0.063624,0.102679,9.88,27400411.10,704,24924405.40,700
19331230,0.017876,0.013525,0.017242,0.014670,0.022267,10.10,27775752.20,707,27394283.50,700
19340131,0.126779,0.125078,0.315546,0.313854,0.105941,11.17,31241572.20,707,27750008.00,703
19340228,-0.024287,-0.027694,0.010863,0.009607,-0.036705,10.76,30429138.70,708,31224127.70,703
19340331,0.004425,0.000179,0.008062,0.005912,-0.000929,10.75,30379245.60,706,30373704.90,703
19340430,-0.018345,-0.019743,0.000264,-0.000965,-0.026977,10.46,29865697.70,712,30366089.40,705
19340531,-0.072273,-0.075352,-0.107240,-0.108454,-0.081262,9.61,27612799.90,709,29849091.70,708
19340630,0.025344,0.020823,0.003578,0.001190,0.020812,9.81,28164146.30,709,27576371.60,706
19340731,-0.109363,-0.111130,-0.186037,-0.187560,-0.115189,8.68,24986019.80,704,28057466.10,701
19340831,0.057043,0.051711,0.098561,0.096893,0.054147,9.15,26767180.10,709,24962394.30,701
19340929,-0.002362,-0.006753,-0.011748,-0.014256,-0.005464,9.10,26487053.80,713,26624697.90,707
19341031,-0.018895,-0.020333,-0.019230,-0.020665,-0.031868,8.81,26092254.20,707,26444729.90,705
19341130,0.082095,0.077484,0.128705,0.126622,0.082860,9.54,28157905.90,707,26091382.40,705
19341231,0.003554,-0.001824,0.014735,0.011750,-0.004193,9.50,28113229.60,710,28157905.90,707
19350131,-0.033416,-0.035249,-0.029663,-0.031460,-0.042105,9.10,27097822.80,707,28094595.10,707
19350228,-0.019462,-0.023779,-0.056016,-0.057481,-0.039560,8.74,26324446.50,700,26961638.40,699
19350330,-0.036013,-0.041139,-0.073353,-0.076034,-0.030892,8.47,25101317.70,698,26039674.60,690
19350430,0.090452,0.088987,0.101628,0.100268,0.095632,9.28,27646747.20,706,25101037.90,696
19350531,0.034561,0.030658,0.024401,0.022682,0.032328,9.58,28514274.70,706,27632030.60,702
19350629,0.057796,0.053032,0.040189,0.037347,0.067850,10.23,30033506.60,706,28508076.80,703
19350731,0.074160,0.072613,0.110382,0.108876,0.083089,11.08,32144750.10,703,29793787.40,693
19350831,0.026773,0.022979,0.083084,0.081624,0.021661,11.32,32977159.20,706,32141164.20,699
19350930,0.026074,0.021727,0.023798,0.021209,0.023852,11.59,33700508.10,709,32885151.10,702
19351031,0.069439,0.067920,0.082776,0.081343,0.075065,12.46,35968841.30,708,33682421.10,707
19351130,0.052872,0.047898,0.145782,0.143711,0.039326,12.95,37713163.80,710,35939281.30,705
19351231,0.046926,0.042495,0.060243,0.056845,0.037066,13.43,39582694.20,719,37653201.30,708
19360131,0.069559,0.067749,0.150165,0.148546,0.065525,14.31,42272563.60,718,39563550.20,716
19360229,0.025402,0.022230,0.045619,0.044111,0.016771,14.55,43302576.10,722,42242068.60,715
19360331,0.008253,0.004881,0.005947,0.003495,0.025430,14.92,43361377.80,719,42870618.10,713
19360430,-0.081481,-0.082646,-0.122963,-0.124096,-0.077078,13.77,40281534.80,733,43358361.70,718
19360529,0.052043,0.047488,0.051218,0.049288,0.045752,14.40,42225379.90,728,40273492.30,727
19360630,0.024671,0.020754,-0.000325,-0.003384,0.030556,14.84,43221826.40,731,42217514.50,726
19360731,0.065954,0.064326,0.081930,0.080306,0.068059,15.85,46034040.50,733,43206701.40,729
19360831,0.010950,0.006605,0.021447,0.019465,0.008833,15.99,46342114.10,732,45996893.50,730
19360930,0.011899,0.007962,0.032668,0.029277,0.001251,16.01,46808203.10,736,46302712.10,731
19361031,0.069986,0.068469,0.063755,0.061893,0.074953,17.21,50082903.10,732,46643283.80,729
19361130,0.032854,0.024019,0.091427,0.085922,0.004067,17.28,51389078.00,742,50028655.60,730
19361231,0.002796,-0.003385,0.027306,0.019740,-0.005787,17.18,51610120.70,743,51273162.00,738
19370130,0.033258,0.031836,0.076221,0.074297,0.037835,17.83,53291983.80,748,51521139.20,737
19370227,0.013114,0.010212,0.023904,0.022030,0.014582,18.09,53954079.20,751,53253714.70,746
19370331,-0.002732,-0.006259,0.001065,-0.002213,-0.009397,17.92,53910122.70,757,53936766.70,748
19370430,-0.075416,-0.076577,-0.101024,-0.102360,-0.083147,16.43,49881318.80,758,53850083.20,753
19370528,-0.007054,-0.011904,-0.024524,-0.027333,-0.010347,16.26,49310875.80,760,49871728.20,756
19370630,-0.041748,-0.046272,-0.076702,-0.080679,-0.052891,15.40,47231598.90,764,49292452.80,757
19370731,0.089725,0.088116,0.099611,0.097710,0.102597,16.98,51346540.40,768,47226198.90,762
19370831,-0.048365,-0.052758,-0.052749,-0.055246,-0.055359,16.04,48758362.20,779,51329040.40,767
19370930,-0.136623,-0.141279,-0.193182,-0.197458,-0.142145,13.76,41956288.30,779,48748703.50,776
19371030,-0.095798,-0.097368,-0.101549,-0.103964,-0.101744,12.36,37993021.60,781,41953355.80,778
19371130,-0.083053,-0.095200,-0.108638,-0.115279,-0.101133,11.11,34367681.40,782,37993021.60,781
19371231,-0.040774,-0.050004,-0.099215,-0.109680,-0.050405,10.55,32636697.30,777,34258946.60,775
19380131,0.006776,0.005111,0.042060,0.039577,0.013270,10.69,33089179.80,785,32636697.30,777
19380228,0.058013,0.053921,0.061061,0.058386,0.060804,11.34,34830549.90,783,33045044.50,782
19380331,-0.238416,-0.243128,-0.285564,-0.288930,-0.250441,8.50,26427238.60,781,34750224.90,776
19380430,0.145963,0.144060,0.206200,0.204505,0.141176,9.70,30261304.50,789,26379744.10,778
19380531,-0.039053,-0.043677,-0.070462,-0.072747,-0.044330,9.27,29010665.10,789,30260637.00,786
19380630,0.237914,0.232474,0.306353,0.302445,0.247033,11.56,35685196.60,788,28950365.10,787
19380730,0.072097,0.070628,0.121836,0.120493,0.072664,12.40,38212860.20,784,35635678.40,782
19380831,-0.027139,-0.030484,-0.063787,-0.065783,-0.027419,12.06,37047081.70,782,38202055.70,779
19380930,0.008912,0.004989,-0.014633,-0.017224,0.014925,12.24,37231197.40,782,37047081.70,782
19381031,0.078927,0.077477,0.144539,0.142929,0.075980,13.17,40112983.40,779,37201937.20,778
19381130,-0.018206,-0.023255,-0.036530,-0.039373,-0.033409,12.73,39188031.60,780,40110606.40,777
19381231,0.041919,0.036519,0.033472,0.028476,0.037706,13.21,40503948.40,776,39172689.80,773
19390131,-0.060381,-0.061611,-0.075729,-0.077170,-0.068887,12.30,37925799.40,777,40387555.40,775
19390228,0.035255,0.031195,0.041384,0.039453,0.032520,12.70,39226769.70,778,37924111.90,776
19390331,-0.120727,-0.124673,-0.173763,-0.176537,-0.135433,10.98,34333815.20,778,39208179.70,777
19390429,-0.001932,-0.003436,0.002429,0.000931,-0.005464,10.92,34221640.30,778,34279850.10,774
19390531,0.068971,0.064244,0.086137,0.083827,0.062271,11.60,36469843.10,778,34216196.60,775
19390630,-0.053626,-0.058185,-0.083303,-0.086788,-0.063793,10.86,34361046.10,777,36449025.50,774
19390731,0.102243,0.100681,0.135497,0.133900,0.108656,12.04,37771800.60,779,34296116.60,774
19390831,-0.067264,-0.071789,-0.106495,-0.108850,-0.071429,11.18,35013042.20,778,37712190.60,777
19390930,0.161815,0.157310,0.391878,0.388019,0.164580,13.02,40539978.10,777,35012558.30,775
19391031,-0.004191,-0.005407,-0.006939,-0.008539,-0.014593,12.83,40328803.40,776,40538563.70,775
19391130,-0.037131,-0.045817,-0.081311,-0.086065,-0.049104,12.20,38498241.20,778,40327280.90,775
19391230,0.029686,0.022795,0.017811,0.009667,0.023770,12.49,39426600.20,780,38495978.20,776
19400131,-0.024215,-0.025613,-0.019978,-0.021673,-0.035228,12.05,38533043.70,783,39420000.20,777
19400229,0.014758,0.009782,0.029733,0.026825,0.006639,12.13,38916710.00,783,38533043.70,783
19400330,0.018643,0.014604,0.026168,0.022739,0.009893,12.25,39518662.10,786,38916710.00,783
19400430,0.000837,-0.000930,0.013115,0.011262,-0.004898,12.19,39494279.70,787,39518662.10,786
19400531,-0.221112,-0.227036,-0.269754,-0.273009,-0.239541,9.27,30548265.00,785,39491900.20,783
19400629,0.066856,0.061117,0.066550,0.061369,0.076591,9.98,32433146.80,787,30548265.00,785
19400731,0.031923,0.030031,0.036805,0.034369,0.031062,10.29,33422836.40,789,32433146.80,786
19400831,0.024296,0.017631,0.023221,0.019674,0.026239,10.56,34002889.70,787,33413784.70,786
19400930,0.023118,0.018192,0.037207,0.032861,0.009470,10.66,34665958.90,790,34001652.00,785
19401031,0.030143,0.028254,0.049218,0.046817,0.039400,11.08,35654698.50,790,34664437.10,788
19401130,-0.016752,-0.026882,-0.001669,-0.008123,-0.042419,10.61,34730508.90,794,35654698.50,790
19401231,0.006586,-0.001261,-0.018789,-0.028767,-0.002828,10.58,34823119.70,792,34726025.50,791
19410131,-0.041227,-0.042853,-0.007317,-0.009706,-0.048204,10.07,33370915.10,794,34821619.70,791
19410228,-0.013801,-0.019944,-0.019409,-0.023309,-0.014896,9.92,32702122.80,793,33354062.60,791
19410331,0.009515,0.003860,0.014308,0.008994,0.004032,9.96,32840146.70,797,32702122.80,792
19410430,-0.054018,-0.055862,-0.057382,-0.060012,-0.065261,9.31,31012670.00,797,32833295.80,795
19410531,0.013140,0.005156,0.010105,0.005240,0.004296,9.35,31177512.80,798,31012670.00,797
19410630,0.058495,0.051569,0.066908,0.060085,0.053476,9.85,32787801.00,796,31177383.40,796
19410731,0.059543,0.057281,0.130139,0.127300,0.054822,10.39,34700928.50,797,32784261.00,795
19410830,-0.001156,-0.007953,-0.007180,-0.011135,-0.008662,10.30,34472096.70,797,34700802.50,796
19410930,-0.007611,-0.012758,-0.020448,-0.025845,-0.009709,10.20,34057316.90,799,34472025.20,796
19411031,-0.052926,-0.055300,-0.062030,-0.065131,-0.068627,9.50,32209432.70,800,34057316.90,799
19411129,-0.020271,-0.032685,-0.034209,-0.042825,-0.042105,9.10,31137234.80,798,32199176.80,797
19411231,-0.046692,-0.056609,-0.081886,-0.095862,-0.045055,8.69,29493311.50,800,31137234.80,798
19420131,0.008979,0.007175,0.130814,0.128005,0.013809,8.81,29705375.30,801,29491311.50,799
19420228,-0.023651,-0.029970,-0.017579,-0.022259,-0.024972,8.59,28815872.30,801,29705375.30,801
19420331,-0.065144,-0.071734,-0.052240,-0.059033,-0.067520,8.01,26761999.20,803,28803472.70,799
19420430,-0.043583,-0.045992,-0.046260,-0.049354,-0.043695,7.66,25548513.90,804,26755873.40,801
19420529,0.060174,0.052393,0.028879,0.023538,0.063969,8.15,26893925.10,806,25548513.90,804
19420630,0.025772,0.018226,0.025086,0.017775,0.018405,8.30,27382783.60,805,26892795.20,805
19420731,0.035326,0.032815,0.046405,0.043428,0.031325,8.56,28277068.00,804,27369608.80,802
19420831,0.018408,0.011920,0.028304,0.023479,0.007009,8.62,28626060.60,805,28277068.00,804
19420930,0.027069,0.021072,0.047557,0.041597,0.026682,8.85,29232043.40,806,28626060.60,805
19421031,0.069088,0.067053,0.101294,0.098736,0.064407,9.42,31183138.90,804,29223605.90,804
19421130,0.001177,-0.009144,-0.013177,-0.022646,-0.013800,9.29,30897989.50,804,31183138.90,804
19421231,0.051290,0.042483,0.035554,0.022995,0.051668,9.77,32230307.60,802,30895209.10,802
19430130,0.073382,0.071869,0.168551,0.166473,0.071648,10.47,34560889.10,805,32230307.60,802
19430227,0.060478,0.055342,0.130930,0.126959,0.050621,11.00,36495945.50,805,34551888.60,804
19430331,0.061794,0.056727,0.112136,0.106461,0.052727,11.58,38558608.90,805,36485862.00,804
19430430,0.007333,0.005840,0.035466,0.033655,0.000864,11.59,38776707.70,805,38543051.40,804
19430529,0.057142,0.051725,0.084513,0.080392,0.044866,12.11,40779354.10,803,38750314.40,803
19430630,0.017351,0.012271,0.010979,0.005642,0.019818,12.35,41289414.30,802,40760180.10,801
19430731,-0.047753,-0.049281,-0.064335,-0.066324,-0.054251,11.68,39912177.80,807,41282536.80,801
19430831,0.013444,0.008795,0.003373,-0.000121,0.010274,11.80,40123653.20,809,39905986.80,806
19430930,0.024077,0.019105,0.034867,0.029907,0.023729,12.08,40893060.00,809,40111790.70,807
19431030,-0.011573,-0.012763,-0.003943,-0.005857,-0.013245,11.92,40485138.60,812,40888372.20,808
19431130,-0.059903,-0.068563,-0.088584,-0.097025,-0.075503,11.02,37746620.50,815,40484529.60,811
19431231,0.064217,0.056945,0.098730,0.089650,0.058984,11.67,39769111.30,814,37587932.90,812
19440131,0.018030,0.016629,0.045949,0.044248,0.015424,11.85,40653798.80,816,39766762.80,811
19440229,0.003459,-0.001591,0.013018,0.009031,-0.002532,11.82,40620641.50,819,40653196.80,815
19440331,0.024768,0.019977,0.041526,0.036783,0.016920,12.02,41425735.00,820,40620641.50,819
19440429,-0.016484,-0.017836,-0.029289,-0.031221,-0.012479,11.87,40703909.40,821,41425735.00,820
19440531,0.050909,0.044927,0.066135,0.061350,0.040438,12.35,42494077.30,820,40654800.40,819
19440630,0.056842,0.051524,0.104935,0.099427,0.051012,12.98,44725503.50,820,42487651.30,819
19440731,-0.015194,-0.016613,-0.012724,-0.014392,-0.020801,12.71,44016221.80,822,44721402.90,818
19440831,0.015597,0.010417,0.030082,0.026144,0.008655,12.82,44504045.90,824,44012909.30,821
19440930,0.000453,-0.003469,0.000252,-0.003540,-0.003120,12.78,44391234.90,826,44501627.90,823
19441031,0.002119,0.000611,0.000953,-0.001279,,12.78,44423701.50,824,44381490.80,823
19441130,0.016668,0.007608,0.023183,0.015330,0.003912,12.83,44768621.40,825,44417404.00,823
19441230,0.041070,0.035301,0.069303,0.062196,0.035074,13.28,46856309.40,829,44696039.20,823
19450131,0.020218,0.018951,0.043353,0.041895,0.014307,13.47,47861970.30,832,46844993.40,827
19450228,0.064477,0.059894,0.086339,0.082910,0.061618,14.30,50725183.60,831,47858157.80,831
19450331,-0.039177,-0.043164,-0.056802,-0.060464,-0.046154,13.64,48551743.80,833,50708180.30,830
19450430,0.078232,0.076981,0.088844,0.087077,0.087977,14.84,52320643.20,835,48481223.80,832
19450531,0.018185,0.012439,0.030017,0.025709,0.011456,15.01,53195465.90,840,52316335.20,834
19450630,0.004676,0.001087,0.036565,0.032757,-0.003331,14.96,53280582.20,842,53191215.90,839
19450731,-0.022066,-0.023305,-0.035068,-0.036457,-0.020053,14.66,52100238.70,844,53280582.20,842
19450831,0.061826,0.057147,0.065928,0.062424,0.057981,15.51,55085728.90,845,52092513.70,843
19450929,0.048297,0.044969,0.062646,0.059424,0.041908,16.16,57574558.40,846,55072603.90,844
19451031,0.038749,0.037605,0.064522,0.062948,0.030322,16.65,59843229.60,848,57567987.20,844
19451130,0.054859,0.047862,0.097574,0.091939,0.032432,17.19,62791336.90,851,59823062.10,846
19451231,0.013003,0.009218,0.024073,0.019787,0.009889,17.36,64330622.10,852,62682905.90,847
19460131,0.063402,0.062228,0.094677,0.093258,0.069700,18.57,68731812.20,862,64320113.10,851
19460228,-0.058257,-0.061743,-0.066906,-0.069391,-0.069467,17.28,64569815.20,863,68702989.20,861
19460330,0.057941,0.054620,0.057922,0.055048,0.046296,18.08,68233191.80,867,64569815.20,863
19460430,0.042293,0.041154,0.052109,0.050841,0.037611,18.76,71172742.70,872,68233191.80,867
19460531,0.040195,0.036075,0.054749,0.051539,0.022388,19.18,74107548.40,879,71169180.20,871
19460628,-0.038668,-0.041517,-0.048887,-0.051516,-0.039103,18.43,71074175.80,880,74084893.40,878
19460731,-0.026309,-0.027697,-0.040842,-0.042199,-0.025502,17.96,69502251.40,890,71074175.80,880
19460830,-0.064468,-0.068420,-0.075327,-0.078478,-0.072940,16.65,64837647.70,895,69500808.20,889
19460930,-0.102023,-0.105410,-0.135552,-0.138924,-0.101502,14.96,58060902.10,897,64807247.90,894
19461031,-0.014164,-0.015903,-0.011814,-0.013990,-0.008021,14.84,57167870.20,899,58038367.30,896
19461130,0.000697,-0.006475,-0.002634,-0.009334,-0.011456,14.67,56835601.40,902,57152991.70,898
19461231,0.050161,0.043412,0.046908,0.038624,0.042945,15.30,59684383.60,908,56835601.40,902
19470131,0.013084,0.011536,0.030197,0.028280,0.023529,15.66,60526667.40,912,59684383.60,908
19470228,-0.011091,-0.016381,-0.007105,-0.010969,-0.014687,15.43,59499052.90,914,60526667.40,912
19470331,-0.016790,-0.020805,-0.030425,-0.034586,-0.016850,15.17,58418819.40,916,59420504.10,912
19470430,-0.047698,-0.049487,-0.081680,-0.083995,-0.038893,14.58,55589691.90,917,58418819.40,916
19470529,-0.009625,-0.016317,-0.037321,-0.042409,-0.008916,14.45,54724421.80,918,55587879.40,916
19470630,0.053226,0.048538,0.057096,0.051363,0.052595,15.21,57529909.80,922,54714859.20,917
19470731,0.041348,0.039342,0.061670,0.059070,0.036160,15.76,59903329.30,925,57472609.80,921
19470829,-0.017357,-0.022668,-0.017166,-0.021653,-0.027919,15.32,58761652.30,930,59903329.30,925
19470930,-0.004667,-0.009473,0.005783,0.000238,-0.013708,15.11,58303587.20,931,58761652.30,930
19471031,0.024831,0.022847,0.033156,0.030165,0.021178,15.43,59635995.60,932,58288080.90,929
19471129,-0.018750,-0.028514,-0.029305,-0.037094,-0.028516,14.99,58106114.10,937,59635995.60,932
19471231,0.030708,0.023249,0.023863,0.013311,0.020680,15.30,59885360.70,941,58106114.10,937
19480131,-0.037908,-0.039685,-0.016276,-0.018803,-0.039869,14.69,57712665.30,946,59885360.70,941
19480228,-0.043422,-0.049502,-0.059451,-0.064362,-0.046971,14.00,54814210.50,946,57628192.80,945
19480331,0.082628,0.076865,0.095843,0.089610,0.077143,15.08,59197575.90,953,54814210.50,946
19480430,0.038128,0.035972,0.040151,0.037641,0.026525,15.48,61466980.10,954,59106440.90,951
19480528,0.074319,0.068382,0.087630,0.082377,0.078165,16.69,65705104.80,956,61466980.10,954
19480630,-0.000280,-0.005419,-0.012534,-0.018277,0.002996,16.74,65379874.80,958,65702479.80,955
19480730,-0.050288,-0.051750,-0.053733,-0.055985,-0.053166,15.85,61917670.80,961,65251242.10,957
19480831,0.003762,-0.002900,-0.001818,-0.007401,0.007571,15.97,61768642.90,961,61915420.80,960
